,음식,label,구간
2159,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '쇠고기장조림')",1830,26
2160,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '콩나물무침')",1816,16
2161,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '고사리나물')",1805,19
2162,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '버섯볶음')",1809,28
2163,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '진미채볶음')",1814,32
2164,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '낚지볶음')",1808,35
2165,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '김치참치볶음')",1807,19
2166,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '갈치구이')",1800,35
2167,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '조기구이')",1813,27
2168,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '잔멸치볶음')",1812,22
2169,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '감자채볶음')",1801,25
2170,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '애호박볶음')",1811,27
2171,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '골뱅이무침')",1806,29
2172,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '홍합무침')",1818,29
2173,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '코다리찜')",1815,32
2174,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '콩나물찜')",1817,35
2175,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '훈제닭가슴살')",1819,31
2176,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '계란프라이')",1803,26
2177,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '계란찜')",1802,35
2178,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '계란햄말이')",1804,32
2179,"('콩나물밥(양념장 포함)(반공기)', '김치수제비국', '쇠고기장조림')",1810,31
2180,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '콩나물무침')",1956,9
2181,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '고사리나물')",1945,11
2182,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '버섯볶음')",1949,21
2183,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '진미채볶음')",1954,28
2184,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '낚지볶음')",1948,33
2185,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '김치참치볶음')",1947,12
2186,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '갈치구이')",1940,34
2187,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '조기구이')",1953,21
2188,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '잔멸치볶음')",1952,15
2189,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '감자채볶음')",1941,18
2190,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '애호박볶음')",1951,19
2191,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '골뱅이무침')",1946,23
2192,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '홍합무침')",1958,23
2193,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '코다리찜')",1955,28
2194,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '콩나물찜')",1957,34
2195,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '훈제닭가슴살')",1959,26
2196,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '계란프라이')",1943,19
2197,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '계란찜')",1942,34
2198,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '계란햄말이')",1944,28
2199,"('콩나물밥(양념장 포함)(반공기)', '우거지국', '쇠고기장조림')",1950,27
